year,sum_mln,organisation_name,organisation_type_name,organisation_type_code,region_code,region_name,gov_support_type
2013,1.114702,"Некоммерческое партнерство ""Межведомственная служба помощи детям и молодежи ""Восхождение""",Некоммерческое партнерство,5,35,Вологодская область,grants
2016,1.11461,"Общественная организация ""Ассоциация библиотекарей города Кургана""",Общественная организация,1,45,Курганская область,grants
2016,1.103804,"Воронежское региональное отделение Общероссийской общественной организации инвалидов ""Всероссийское ордена Трудового Красного Знамени общество слепых""",Общественная организация,1,36,Воронежская область,grants
2016,0.55,"Коми региональная организация Общероссийской общественной организации ""Российский Союз ветеранов Афганистана""",Общественная организация,1,11,Республика Коми,grants
2016,1.1,Общественная организация приемных семей Самарской области,Общественная организация,1,63,Самарская область,grants
2016,1.1,"Коми Республиканское региональное отделение Общероссийской общественной организации ""Деловая Россия""",Общественная организация,1,11,Республика Коми,grants
2013,0.3,"Курганская областная общественная организация - Отделение общероссийской общественной организации ""Союз пенсионеров России""",Общественная организация,1,45,Курганская область,grants
2015,0.8,"Курганская областная общественная организация - Отделение общероссийской общественной организации ""Союз пенсионеров России""",Общественная организация,1,45,Курганская область,grants
2015,1.1,"АВТОНОМНАЯ НЕКОММЕРЧЕСКАЯ ОРГАНИЗАЦИЯ ЦЕНТР СОЦИАЛЬНОЙ АДАПТАЦИИ ""АКТАУ""",Автономная некоммерческая организация,4,02,Республика Башкортостан,grants
2016,1.099369,"Поморская Региональная Общественная Благотворительная Организация ""Время Добра""",Общественная организация,1,29,Архангельская область,grants
2014,1,"Детский Благотворительный Фонд в поддержку талантливых детей ""Андрюша"" имени Андрея Жаботинского",Некоммерческий фонд,6,74,Челябинская область,grants
2015,0.887552,"Ассоциация по развитию гражданского общества ""Институт регионального развития""","Объединения (союз, ассоциация) юридических лиц",10,69,Тверская область,grants
2013,1,"Общероссийская общественная организация поддержки президентских инициатив в области здоровьесбережения нации ""Общее дело""",Общественная организация,1,00,Министерство юстиции,grants
2013,0.3,"Благотворительный фонд охраны женского здоровья ""Мы вместе""",Некоммерческий фонд,6,62,Рязанская область,grants
2016,0.76423,"Благотворительный фонд охраны женского здоровья ""Мы вместе""",Некоммерческий фонд,6,62,Рязанская область,grants
2013,0.394725,Семилукское районное отделение Воронежской областной общественной организации Всероссийского общества инвалидов,Общественная организация,1,36,Воронежская область,grants
2016,0.66558,Семилукское районное отделение Воронежской областной общественной организации Всероссийского общества инвалидов,Общественная организация,1,36,Воронежская область,grants
2013,0.8,"Некоммерческое учреждение ""Центр профессиональной реабилитации и социально-средовой адаптации инвалидов ""Север""",Учреждение,8,10,Республика Карелия,grants
2013,1.04352,"Автономная некоммерческая организация ""Центр публичной политики, гражданского образования и прав человека""",Автономная некоммерческая организация,4,10,Республика Карелия,grants
2016,1.0329,"Региональная общественная молодежная организация Республики Хакасия ""Эдельвейс""",Общественная организация,1,19,Республика Хакасия,grants
2016,1.029337,"Социальная общественная организация ""Забота"" городского округа город Выкса Нижегородской области",Общественная организация,1,52,Нижегородская область,grants
2016,1.027416,Фонд развития современных институтов гражданского общества,Некоммерческий фонд,6,48,Липецкая область,grants
2016,0.878578,"Региональная организация общероссийской общественной организации ""Всероссийское общество инвалидов"" Республики Марий Эл",Общественная организация,1,12,Республика Марий Эл,grants
2015,1.007635,Иркутская региональная общественная организация «Байкальский правозащитный центр»,Общественная организация,1,38,Иркутская область,grants
2014,1.00143,"Автономная некоммерческая правозащитная организация ""Молодежный центр консультации и тренинга""",Автономная некоммерческая организация,4,34,Волгоградская область,grants
2015,1,"Региональная общественная организация инвалидов ""Детский орден милосердия""",Общественная организация,1,77,Москва,grants
2014,1,Краснодарская краевая общественная организация выпускников вузов,Общественная организация,1,23,Краснодарский край,grants
2016,1,"Фонд поддержки ГУ ""Театр кукол ""Гулливер""",Некоммерческий фонд,6,45,Курганская область,grants
2016,1,"Пермская региональная общественная организация ""Гражданский надзор""",Общественная организация,1,59,Пермский край,grants
2013,1,"Московская областная общественная организация ""Центр военно-патриотического воспитания граждан и увековечивания памяти погибших при защите Отечества ""КАСКАД""",Общественная организация,1,50,Московская область,grants
2016,1,"Региональное Отделение Общероссийской общественной организации ""Союз пенсионеров России"" по Кировской области",Общественная организация,1,43,Кировская область,grants
2016,1,"Автономная некоммерческая организация ""Межрегиональный учебный центр дополнительного профессионального образования""",Автономная некоммерческая организация,4,92,Севастополь,grants
2015,1,"Костромская областная общественная организация ""Клуб рукопашного боя ""Динамо""",Общественная организация,1,44,Костромская область,grants
2015,1,"Региональная общественная организация ""Лига молодых избирателей Иркутской области""",Общественная организация,1,38,Иркутская область,grants
2016,1,Благотворительный Фонд имени Л.В. Собинова поддержки и развития музыкального театра,Некоммерческий фонд,6,64,Саратовская область,grants
2014,1,"Общественное учреждение ""Иркутский региональный социальный центр ""Сердечность""",Общественное учреждение,19,38,Иркутская область,grants
2014,1,"Приморская краевая общественная организация инвалидов войны в Афганистане, инвалидов локальных войн и военных конфликтов",Общественная организация,1,25,Приморский край,grants
2013,1,"Автономная некоммерческая организация поддержки детских и молодежных инициатив ""Дети и взрослые""",Автономная некоммерческая организация,4,27,Хабаровский край,grants
2013,1,Региональная общественная организация ветеранов-подводников Санкт-Петербурга,Общественная организация,1,78,Санкт-Петербург,grants
2013,1,"Ивановское областное отделение международного общественного фонда ""Российский фонд мира""",Общественный фонд,11,37,Ивановская область,grants
2013,1,"Межрегиональная общественная организация ""Союз ИТ-директоров""",Общественная организация,1,66,Свердловская область,grants
2013,1,"Автономная некоммерческая организация поддержки общественных инициатив ""Прайм консалтинг""",Автономная некоммерческая организация,4,69,Тверская область,grants
2015,1,"Автономная некоммерческая организация ""Северо-Западный центр поддержки экологического образования""",Автономная некоммерческая организация,4,47,Ленинградская область,grants
2015,1,"Тульское региональное отделение Общероссийской общественной организации малого и среднего предпринимательства ""ОПОРА РОССИИ""",Общественная организация,1,71,Тульская область,grants
2013,1,"Ярославское областное отделение Международного общественного фонда ""Российский фонд мира""",Общественный фонд,11,76,Ярославская область,grants
2013,1,"Региональная общественная организация инвалидов ""Анисия""",Общественная организация,1,77,Москва,grants
2013,1,"Региональная общественная организация ""Центр содействия женщинам""",Общественная организация,1,77,Москва,grants
2016,1,"Вологодская региональная общественная организация социальной поддержки граждан ""Активное поколение""",Общественная организация,1,35,Вологодская область,grants
2016,1,"Алтайский краевой благотворительный общественный фонд ""Алтайский Центр развития добровольчества""",Общественный фонд,11,22,Алтайский край,grants
2016,1,"Чеченское региональное отделение Межрегионального общественного учреждения ""Центр реабилитации и интеграции инвалидов войны""",Общественное учреждение,19,20,Чеченская Республика,grants
2016,1,"Краснодарская краевая общественная организация гражданско-патриотическое движение ""БЕССМЕРТНЫЙ ПОЛК - КРАСНОДАРСКИЙ КРАЙ""",Общественная организация,1,23,Краснодарский край,grants
2016,1,"Территориальное общественное самоуправление ""Волгоградский""",Территориальное общественное самоуправление,16,34,Волгоградская область,grants
2016,1,"Краснодарская краевая общественная благотворительная организация помощи детям-инвалидам ""Всем сердцем""",Общественная организация,1,23,Краснодарский край,grants
2015,1,"Автономная некоммерческая организация культуры и образования ""Пролог""",Автономная некоммерческая организация,4,77,Москва,grants
2014,1,"Псковская областная общественная организация многодетных семей ""Дети - наше будущее""",Общественная организация,1,60,Псковская область,grants
2014,1,"Дагестанская региональная общественная организация ""Мирный Кавказ""",Общественная организация,1,05,Республика Дагестан,grants
2014,1,"Региональная общественная организация ""Ассоциация коренных малочисленных народов Чукотки""",Общественная организация,1,87,Чукотский автономный округ,grants
2016,1,"Местный благотворительный фонд социальной поддержки ""Во благо"" Боготольского района",Некоммерческий фонд,6,24,Красноярский край,grants
2016,1,"ФОНД ПОДДЕРЖКИ ВЕТЕРАНОВ, СОТРУДНИКОВ ПРАВООХРАНИТЕЛЬНЫХ ОРГАНОВ И ВОЕННОСЛУЖАЩИХ ВООРУЖЕННЫХ СИЛ ""СЛУЖУ ОТЕЧЕСТВУ""",Некоммерческий фонд,6,48,Липецкая область,grants
2015,1,"Приморская региональная общественная организация ""Ассамблея народов Приморского края""",Общественная организация,1,25,Приморский край,grants
2015,1,"Некоммерческая организация - фонд ""Национальные образовательные программы""",Некоммерческий фонд,6,38,Иркутская область,grants
2015,1,"Благотворительный фонд ""Ветеран МВД по Республике Башкортостан""",Некоммерческий фонд,6,02,Республика Башкортостан,grants
2015,1,"Международная общественная организация содействия развитию физической культуры и спорта ""Федерация спортивно-тактических игр""",Общественная организация,1,00,Министерство юстиции,grants
2015,1,"Автономная некоммерческая организация ""Центр Консалтинга ""Про Дело""",Автономная некоммерческая организация,4,19,Республика Хакасия,grants
2015,1,"Липецкая региональная общественная организация детей с ограниченными возможностями здоровья ""Школа мастеров""",Общественная организация,1,48,Липецкая область,grants
2015,1,"Тверская Региональная Общественная Организация Социальной Помощи и Реабилитации Наркозависимых ""РАДУГА""",Общественная организация,1,69,Тверская область,grants
2015,1,Тамбовское региональное отделение общественной организации Вольного экономического общества России,Общественная организация,1,68,Тамбовская область,grants
2014,1,Саратовская областная организация общественной организации - Всероссийское общество изобретателей и рационализаторов,Общественная организация,1,64,Саратовская область,grants
2015,1,"Автономная некоммерческая организация дополнительного профессионального образования ""Пролог""",Автономная некоммерческая организация,4,77,Москва,grants
2015,1,"Автономная некоммерческая организация ""Центр социального развития и противодействия наркотизации""",Автономная некоммерческая организация,4,52,Нижегородская область,grants
2016,1,"Пензенское областное отделение Всероссийской общественной организации ""Русское географическое общество""",Общественная организация,1,58,Пензенская область,grants
2013,1,"Межрегиональная общественная организация ""Лига избирательниц Сибири""",Общественная организация,1,54,Новосибирская область,grants
2014,1,"АВТОНОМНАЯ НЕКОММЕРЧЕСКАЯ ОРГАНИЗАЦИЯ ""ЦЕНТР РАЗВИТИЯ ФИЛАНТРОПИИ ""СОПРИЧАСТНОСТЬ""",Автономная некоммерческая организация,4,77,Москва,grants
2016,0.992,"Международная общественная организация ""Международный полярный экспедиционно-спортивный центр ""Метелица""",Общественная организация,1,00,Министерство юстиции,grants
2016,0.990009,"фонд содействия развитию образования, культуры и спорта ""институт воспитания строителей страны""",Некоммерческий фонд,6,74,Челябинская область,grants
2014,0.2,"Частное учреждение профессионального образования ""Автошкола ""ПОПУТЧИК""",Учреждение,8,19,Республика Хакасия,grants
2013,0.681609,"Некоммерческая организация ""Фонд развития Детско-юношеского центра ""ОРИОН""",Некоммерческий фонд,6,42,Кемеровская область,grants
2014,0.29721,"Некоммерческая организация ""Фонд развития Детско-юношеского центра ""ОРИОН""",Некоммерческий фонд,6,42,Кемеровская область,grants
2015,0.976,"РЕГИОНАЛЬНОЕ ОБЩЕСТВЕННОЕ УЧРЕЖДЕНИЕ ""ДУХОВНО-ПРОСВЕТИТЕЛЬСКИЙ ЦЕНТР РЕСПУБЛИКИ ТАТАРСТАН ""КАЗАНСКИЙ СОБОР""",Общественное учреждение,19,16,Республика Татарстан (Татарстан),grants
2013,0.95,"Московская областная благотворительная общественная организация - реабилитационный клуб ""Оптималист Подмосковья""",Общественная организация,1,50,Московская область,grants
2014,0.95,"Межрегиональное общественное движение в поддержку православных образовательных и социальных инициатив ""Пчелки"" во имя Святого Великомученика Никиты",Общественное движение,13,77,Москва,grants
2016,0.5,"Некоммерческая организация ""Культурный фонд имени И.А.Гончарова""",Некоммерческий фонд,6,73,Ульяновская область,grants
2015,0.94886,"Новгородский областной совет женщин - региональное отделение общественной организации ""Союз женщин России""",Общественная организация,1,53,Новгородская область,grants
2015,0.93959,"Новгородская общественная организация ""Городской совет женщин""",Общественная организация,1,53,Новгородская область,grants
2013,0.923,"Калмыцкое республиканское отделение Общероссийского общественного благотворительного фонда ""Российский детский фонд""",Общественный фонд,11,08,Республика Калмыкия,grants
2014,0.92,"Территориальное общественное самоуправление ""Дружба""",Территориальное общественное самоуправление,16,34,Волгоградская область,grants
2016,0.909786,"Автономная некоммерческая организация ""Центр детского творчества ""Капризуля""",Автономная некоммерческая организация,4,34,Волгоградская область,grants
2015,0.908164,"Региональная общественная организация ""Центр правовой защиты граждан и противодействия коррупции "" Республики Марий Эл",Общественная организация,1,12,Республика Марий Эл,grants
2014,0.702436,"Общественная организация ""Женсовет Благовещенского района""",Общественная организация,1,28,Амурская область,grants
2016,0.9,"Карельская региональная общественная организация ""Дом карельского языка""",Общественная организация,1,10,Республика Карелия,grants
2013,0.9,"Региональная общественная организация ""Объединение молодежного строительства Республики Татарстан""",Общественная организация,1,16,Республика Татарстан (Татарстан),grants
2013,0.9,"Региональная молодежная общественная организация ""Федерация велосипедного спорта Карачаево-Черкесской Республики""",Общественная организация,1,09,Карачаево-Черкесская Республика,grants
2013,0.9,"Благотворительный фонд реализации инновационных социальных программ ""ГРАНИ ТАЛАНТА""",Некоммерческий фонд,6,77,Москва,grants
2013,0.9,"Некоммерческое партнерство ""Спортивный клуб им. Валерия Попенчено""",Некоммерческое партнерство,5,77,Москва,grants
2016,0.9,"Автономная некоммерческая организация ""Служба социальной помощи ""Доброе сердце""",Автономная некоммерческая организация,4,18,Удмуртская Республика,grants
2014,0.9,"Тульская региональная общественная организация ""Ассоциация многодетных семей""",Общественная организация,1,71,Тульская область,grants
2014,0.9,"Автономная некоммерческая организация социально-информационной деятельности ""Инновационные коммуникации""",Автономная некоммерческая организация,4,54,Новосибирская область,grants
2016,0.9,"Местная религиозная организация православный Приход храма во имя свт. Митрофания, епископа Воронежского с. Хреновое Бобровского района Воронежской области религиозной организации ""Борисоглебская Епархия Русской Православной Церкви (Московский Патриархат)""",Религиозная организация,3,36,Воронежская область,grants
2015,0.9,Кемеровское областное отделение Общероссийского общественного движения женщин России,Общественное движение,13,42,Кемеровская область,grants
2015,0.8997,Кировский фонд поддержки регионального сотрудничества и развития,Некоммерческий фонд,6,43,Кировская область,grants
2015,0.44779,"Общественная организация ""Доволенская местная организация Всероссийского общества инвалидов""",Общественная организация,1,54,Новосибирская область,grants
2016,0.45075,"Общественная организация ""Доволенская местная организация Всероссийского общества инвалидов""",Общественная организация,1,54,Новосибирская область,grants
2016,0.888296,"Алтайское краевое отделение общероссийской общественной организации ""Союз журналистов России""",Общественная организация,1,22,Алтайский край,grants
2014,0.855,"Региональная Общественная Организация ""Федерация студенческого туризма Удмуртской Республики""",Общественная организация,1,18,Удмуртская Республика,grants
2013,0.883,Местная религиозная организация православный Приход храма Покрова Божией Матери г. Владивостока Владивостокской Епархии Русской Православной Церкви (Московский Патриархат),Религиозная организация,3,25,Приморский край,grants
2015,0.88,"Региональная общественная организация ""Юридическая клиника помощи малоимущим"" Республики Башкортостан",Общественная организация,1,02,Республика Башкортостан,grants
2015,0.88,"Автономная некоммерческая организация ""Центр реабилитации инвалидов""",Автономная некоммерческая организация,4,32,Брянская область,grants
2016,0.870234,"Самарский областной ревизионный союз сельскохозяйственных кооперативов ""Средняя Волга""","Объединения (союз, ассоциация) юридических лиц",10,63,Самарская область,grants
2013,0.8643,"Некоммерческое партнерство ""Попечительский совет кадетской школы-интерната ""Сибирский Кадетский Корпус""",Некоммерческое партнерство,5,54,Новосибирская область,grants
2016,0.86173,"Хакасская республиканская организация общероссийской общественной организации ""Всероссийское общество инвалидов""",Общественная организация,1,19,Республика Хакасия,grants
2015,0.852881,"Благотворительный фонд помощи пенсионерам и инвалидам ""Евдокия""",Некоммерческий фонд,6,54,Новосибирская область,grants
2016,0.85,"Костромская областная общественная организация ""Воскресение"" имени И.Е. Беляева, основателя и попечителя Костромского Александровского Православного Братства",Общественная организация,1,44,Костромская область,grants
2016,0.85,"Региональная общественная физкультурно-спортивная организация развития программы спортивных упражнений ""Спотивный клуб ""Русский силомер"" по Свердловской области",Общественная организация,1,66,Свердловская область,grants
2015,0.85,"Пензенское региональное отделение Межрегиональной общественной организации ветеранов Воздушно-десантных войск и войск специального назначения ""Союз десантников""",Общественная организация,1,58,Пензенская область,grants
2013,0.8,"Пермская региональная общественная организация ""Центр социальных инициатив""",Общественная организация,1,59,Пермский край,grants
2014,0.8399,"Общественная организация Тюменской области ""Объединение детских и пионерских организаций ""Ребячья республика""",Общественная организация,1,72,Тюменская область,grants
2015,0.82665,"Калужское региональное общественное движение ""За права человека""",Общественное движение,13,40,Калужская область,grants
2013,0.814587,Немецкая национальная районная общественная организация Алтайской краевой общественной организации Всероссийского общества инвалидов,Общественная организация,1,22,Алтайский край,grants
2014,0.814528,"Самарская областная общественная организация ""Общественно-правовой совет""",Общественная организация,1,63,Самарская область,grants
2016,0.806,"Крымская региональная общественная организация ""Восточно-крымский центр военно-исторических исследований""",Общественная организация,1,91,Республика Крым,grants
2013,0.8,"Тверская областная правозащитная общественная организация ""Качество жизни""",Общественная организация,1,69,Тверская область,grants
2016,0.8,Автономная некоммерческая организация Центр поддержки общественных и научных инициатив,Автономная некоммерческая организация,4,08,Республика Калмыкия,grants
2016,0.8,"Общественная организация ""Союз женщин-предпринимателей г. Усть-Илимска""",Общественная организация,1,38,Иркутская область,grants
2014,0.8,"Волгоградский областной общественный благотворительный фонд ""Дети в беде""",Общественный фонд,11,34,Волгоградская область,grants
2013,0.8,"Липецкая областная организация Общероссийской общественной организации инвалидов ""Всероссийского ордена Трудового Красного Знамени общество слепых""",Общественная организация,1,48,Липецкая область,grants
2013,0.8,"Вологодское региональное отделение Всероссийской общественной организации ветеранов (пенсионеров) войны, труда, Вооруженных Сил и правоохранительных органов",Общественная организация,1,35,Вологодская область,grants
2013,0.8,"Автономная некоммерческая организация культуры ""Творческая лаборатория ИНО""",Автономная некоммерческая организация,4,77,Москва,grants
2016,0.8,"Иркутская региональная общественная организация развития гражданского общества ""Клуб ""Губерния""",Общественная организация,1,38,Иркутская область,grants
2016,0.8,"Красноярская региональная общественная организация поддержки многодетных семей ""Новый день""",Общественная организация,1,24,Красноярский край,grants
2015,0.8,"Армавирская городская молодежная общественная организация ""Клуб сюжетно-ролевых театрализованных игр""",Общественная организация,1,23,Краснодарский край,grants
2013,0.8,Новосибирский региональный союз общественных объединений,Союз (ассоциация) общественных объединений,20,54,Новосибирская область,grants
2014,0.78074,"Автономная некоммерческая организация ""Центр развития и поддержки социальных и общественных инициатив ""Социальное партнерство""",Автономная некоммерческая организация,4,42,Кемеровская область,grants
2014,0.78022,"Рязанское областное отделение Общероссийского общественного благотворительного фонда ""Российский детский фонд""",Общественный фонд,11,62,Рязанская область,grants
2014,0.778,"Саратовская региональная общественная организация ""Ассоциация управленческих кадров""",Общественная организация,1,64,Саратовская область,grants
2014,0.56738,"Автономная некоммерческая организация ""Кировский центр поддержки некоммерческих организаций""",Автономная некоммерческая организация,4,43,Кировская область,grants
2016,0.770779,"Тюменская региональная общественная организация ""Центр защиты материнства ""Покров""",Общественная организация,1,72,Тюменская область,grants
2014,0.55066,"Профессиональный образовательный фонд ""Техникум народного хозяйства""",Некоммерческий фонд,6,43,Кировская область,grants
2013,0.7576,"Региональная Общественная организация ветеранов (пенсионеров) Республики Башкортостан Общероссийской общественной организации ветеранов ""Российский союз ветеранов""",Общественная организация,1,02,Республика Башкортостан,grants
2013,0.170869,"Ставропольская городская общественная организация инвалидов ""Вольница""",Общественная организация,1,26,Ставропольский край,grants
2014,0.221028,"Ставропольская городская общественная организация инвалидов ""Вольница""",Общественная организация,1,26,Ставропольский край,grants
2015,0.36352,"Ставропольская городская общественная организация инвалидов ""Вольница""",Общественная организация,1,26,Ставропольский край,grants
2016,0.754212,"Фонд регионального развития ""Перспектива""",Некоммерческий фонд,6,66,Свердловская область,grants
2013,0.75,"Детская общественная организация ""Поколение"" Костромского муниципального района",Общественная организация,1,44,Костромская область,grants
2013,0.34109,"Нижегородская областная молодежная общественная поисковая организация ""Курган""",Общественная организация,1,52,Нижегородская область,grants
2015,0.246,"Нижегородская областная молодежная общественная поисковая организация ""Курган""",Общественная организация,1,52,Нижегородская область,grants
2016,0.1614,"Нижегородская областная молодежная общественная поисковая организация ""Курган""",Общественная организация,1,52,Нижегородская область,grants
2014,0.361301,"Оренбургская региональная общественная организация ""Ветераны Великой Отечественной Войны, боевых действий, труда военной службы войсковой части 74228""",Общественная организация,1,56,Оренбургская область,grants
2015,0.185899,"Оренбургская региональная общественная организация ""Ветераны Великой Отечественной Войны, боевых действий, труда военной службы войсковой части 74228""",Общественная организация,1,56,Оренбургская область,grants
2016,0.2,"Оренбургская региональная общественная организация ""Ветераны Великой Отечественной Войны, боевых действий, труда военной службы войсковой части 74228""",Общественная организация,1,56,Оренбургская область,grants
2015,0.7464,"Общественная организация Зареченское отделение ""Межрегиональный союз инвалидов локальных войн и боевых конфликтов""",Общественная организация,1,66,Свердловская область,grants
2014,0.745736,"Некоммерческий благотворительный фонд помощи нуждающимся ""Перспектива""",Некоммерческий фонд,6,38,Иркутская область,grants
2014,0.722016,"Чувашская республиканская организация Общероссийской общественной организации инвалидов ""Всероссийское ордена Трудового Красного Знамени общество слепых""",Общественная организация,1,21,Чувашская Республика,grants
2016,0.713,"Национальная ассоциация больных с нарушениями функций экскреторной системы ""Астом""","Объединения (союз, ассоциация) юридических лиц",10,77,Москва,grants
2016,0.7,"Кемеровское региональное общественное движение ""Ветераны комсомола""",Общественное движение,13,42,Кемеровская область,grants
2016,0.7,"Благотворительный фонд помощи при лечении и реабилитации детей с онкологическими и гематологическими заболеваниями ""ДАНКО""",Некоммерческий фонд,6,02,Республика Башкортостан,grants
